"","MSU_ID","SIF ID","Del15N","Del13C","Wt% N*","Wt% C*","C:N ratio","Comments.x","ID1","ID2","ORGANIZATION","Date","CAP_BASIN","CAP_SITE","Serial/Operation","Region","Depth (m)","Depth class","Species","PRED/PREY","TLin","TLmm","TWg","Size class","Box Number","Box Location","DryStart","DryEnd","Comments.y","QAQC","Source","Stat_district"
"1004","19-2062","20210016.408",10.34208,-25.892275,13.2503809128631,47.9844724757953,3.62136551328977,NA,"19-2062","1","MDNR",2019-08-13,"MI","153",NA,"SEM",NA,NA,"BLO","PREY",NA,161,"30.15","LARGE",21,"G2",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1005","19-2062","20210016.408",10.41039,-25.871128,13.1155738896366,47.2696985195155,3.60408922379417,NA,"19-2062","1","MDNR",2019-08-13,"MI","153",NA,"SEM",NA,NA,"BLO","PREY",NA,161,"30.15","LARGE",21,"G2",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1006","19-2067","20210016.409",9.9363878,-26.5953312,11.3198877763329,45.8287791937581,4.04851886337379,NA,"19-2067","1","MDNR",2019-08-13,"MI","153",NA,"SEM",NA,NA,"BLO","PREY",NA,163,"28.65","LARGE",21,"G7",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1007","19-2068","20210016.410",10.7991388,-26.232534,12.9789601983003,48.0835259206799,3.70472866747653,NA,"19-2068","1","MDNR",2019-08-13,"MI","153",NA,"SEM",NA,NA,"BLO","PREY",NA,166,"30.15","LARGE",21,"G8",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1008","19-2068","20210016.410",10.7233364,-26.4189996,12.9590154140127,48.9182653503185,3.77484429082649,NA,"19-2068","1","MDNR",2019-08-13,"MI","153",NA,"SEM",NA,NA,"BLO","PREY",NA,166,"30.15","LARGE",21,"G8",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1009","19-2069","20210016.411",8.9649202,-23.1284898,10.3378736990155,44.4985052039381,4.30441563705464,NA,"19-2069","1","MDNR",2019-09-19,"MI","153",NA,"SEM",NA,NA,"STS","PREY",NA,85,"4.48",NA,21,"G9",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1010","19-2070","20210016.412",9.7618428,-24.4144944,10.220867630854,44.8310520661157,4.38622763597711,NA,"19-2070","1","MDNR",2019-09-19,"MI","153",NA,"SEM",NA,NA,"STS","PREY",NA,86,"5.07",NA,21,"G10",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1011","19-2075","20210016.413",9.360888,-23.815575,11.5791032622334,48.3950229611041,4.1795138937011,NA,"19-2075","1","MDNR",2019-09-19,"MI","153",NA,"SEM",NA,NA,"STS","PREY",NA,50,"0.67",NA,21,"H5",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1012","19-2076","20210016.414",9.176369,-23.7233556,11.7129495364238,47.9019479470199,4.08965716091057,NA,"19-2076","1","MDNR",2019-09-19,"MI","153",NA,"SEM",NA,NA,"STS","PREY",NA,49,"0.72",NA,21,"H6",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1013","19-2078","20210016.415",9.2930648,-23.1700392,11.1506164238411,44.005197218543,3.94643628171585,NA,"19-2078","1","MDNR",2019-09-19,"MI","153",NA,"SEM",NA,NA,"STS","PREY",NA,50,"0.59",NA,21,"H8",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1014","19-2081","20210016.416",9.3080258,-23.4092016,11.1131723943662,46.23559,4.160431275541,NA,"19-2081","1","MDNR",2019-09-19,"MI","153",NA,"SEM",NA,NA,"STS","PREY",NA,43,"0.65",NA,21,"I1",2020-09-14 13:35:00,2020-09-16 13:35:00,NA,NA,"Prey","MM7"
"1015","19-2084","20210016.417",9.2691272,-26.6926176,12.0853797720798,48.9838884615385,4.05315260135254,NA,"19-2084","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,155,"22.01",NA,21,"I4",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1016","19-2086","20210016.418",9.2222494,-26.7250464,11.6861233817701,49.3114088507266,4.21965499077737,NA,"19-2086","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,158,"21.01",NA,21,"I6",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1017","19-2089","20210016.419",9.3249816,-27.0746694,12.5618986320109,50.5505894664843,4.02412015470881,NA,"19-2089","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,135,"11.92",NA,21,"I9",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1018","19-2092","20210016.420",9.306031,-27.0017046,11.9623259943182,50.7941988636364,4.24618079190973,NA,"19-2092","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,151,"19.24",NA,21,"J2",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1019","19-2094","20210016.421",9.1175224,-26.4129192,13.3067106734435,48.0523364675985,3.61113558766238,NA,"19-2094","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,126,"10.56",NA,21,"J4",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1020","19-2100","20210016.422",9.0427174,-26.2446948,12.6408471354167,48.014865234375,3.79838983258082,NA,"19-2100","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,131,"11.61",NA,21,"J10",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1021","19-2103","20210016.423",9.1035588,-26.2639494,12.0467787206266,43.7283497389034,3.62987905339634,NA,"19-2103","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,51,"0.59",NA,22,"A3",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1022","19-2104","20210016.424",8.996837,-26.1990918,12.7261972797927,45.8224446891192,3.6006391918722,NA,"19-2104","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,50,"0.52",NA,22,"A4",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1023","19-2108","20210016.425",8.2976596,-25.067124,13.7105220108696,48.4918270380435,3.53683302500077,NA,"19-2108","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"SMT","PREY",NA,44,"0.38",NA,22,"A8",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1024","19-2110","20210016.426",7.3002596,-29.1551796,8.00255305867665,50.5501167290886,6.31674871237253,NA,"19-2110","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"ALE","PREY",NA,162,"36.38","LARGE",22,"A10",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1025","19-2113","20210016.428",6.7686454,-28.0576674,8.86921267787839,51.3490301423027,5.78958155670092,NA,"19-2113","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"ALE","PREY",NA,142,"24.98","LARGE",22,"B3",2020-09-15 13:40:00,2020-09-17 13:40:00,NA,NA,"Prey","MM7"
"1026","19-2124","20210016.429",9.7418948,-27.5722488,11.5165754966887,50.4147217218543,4.37757923232905,NA,"so5","1","USGS",2019-08-15,"MI","312",NA,"SEM",NA,NA,"BLO","PREY",NA,156,"25.92","LARGE",22,"C4",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1027","19-2135","20210016.430",11.0225564,-28.771101,9.92793129973475,54.4842079575597,5.48797189591908,NA,"so5","1","USGS",2019-08-15,"MI","312",NA,"SEM",NA,NA,"BLO","PREY",NA,161,"28.81","LARGE",22,"D5",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1028","19-2135","20210016.430",11.0524784,-28.5866622,9.93608876117497,52.8570674329502,5.31970564106552,NA,"so5","1","USGS",2019-08-15,"MI","312",NA,"SEM",NA,NA,"BLO","PREY",NA,161,"28.81","LARGE",22,"D5",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1029","19-2140","20210016.431",8.2208598,-29.1906486,8.34691769911504,51.5846198482933,6.18008008558206,NA,"nn1","1","USGS",2019-08-16,"MI","312",NA,"SEM",NA,NA,"ALE","PREY",NA,168,"41.25","LARGE",22,"D10",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1030","19-2143","20210016.432",8.1729846,-27.651294,9.92956407355021,44.6460717114569,4.49627711556668,NA,"nn1","1","USGS",2019-08-16,"MI","312",NA,"SEM",NA,NA,"ALE","PREY",NA,167,"31.93","LARGE",22,"E3",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1031","19-2149","20210016.433",7.1446652,-27.3888234,11.1991163407821,50.8292793296089,4.53868660552366,NA,"nn1","1","USGS",2019-08-16,"MI","312",NA,"SEM",NA,NA,"ALE","PREY",NA,167,"35.85","LARGE",22,"E9",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1032","19-2150","20210016.434",10.28847,-27.195264,11.5006769655172,48.436599862069,4.21163032465807,NA,"nn1","1","USGS",2019-08-16,"MI","312",NA,"SEM",NA,NA,"ALE","PREY",NA,132,"16.98","LARGE",22,"E10",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1033","19-2151","20210016.435",7.2304416,-27.2986308,10.4359730053191,46.1248416223404,4.41979311357272,NA,"nn1","1","USGS",2019-08-16,"MI","312",NA,"SEM",NA,NA,"ALE","PREY",NA,165,"31.98","LARGE",22,"F1",2020-09-16 12:55:00,2020-09-18 12:55:00,NA,NA,"Prey","MM7"
"1034","19-2153","20210016.436",7.780009,-24.1641846,12.3383892950392,47.2406920365535,3.82875680989798,NA,"19-2153","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"RGB","PREY",NA,107,"19.97","LARGE",22,"F3",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1035","19-2154","20210016.437",7.7670428,-22.482954,12.1649929824561,42.0851784075574,3.45953166337629,NA,"19-2154","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"RGB","PREY",NA,78,"6.71","SMALL",22,"F4",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1036","19-2168","20210016.438",7.7411104,-23.7922668,12.1110590277778,41.61113875,3.43579687412647,NA,"19-2168","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"RGB","PREY",NA,105,"17.36","LARGE",22,"G8",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1037","19-2169","20210016.439",7.7361234,-26.0359344,12.8159967105263,44.3091806578947,3.4573339599488,NA,"19-2169","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"RGB","PREY",NA,115,"26.74","LARGE",22,"G9",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1038","19-2171","20210016.440",8.4442774,-26.6794434,10.8546036161335,49.3940517385257,4.55051639703452,NA,"19-2171","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"RGB","PREY",NA,130,"39.82","LARGE",22,"H1",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1039","19-2173","20210016.441",7.9026892,-26.4879108,12.117121448468,47.4282722841226,3.91415341389676,NA,"19-2173","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"RGB","PREY",NA,117,"23.85","LARGE",22,"H3",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1040","19-2174","20210016.442",9.395797,-26.2609092,12.3198876023392,45.9140114619883,3.72682064512265,NA,"19-2174","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,133,"37.51","LARGE",22,"H4",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1041","19-2178","20210016.443",8.8482244,-26.0774838,12.7429379020979,43.9880317482517,3.4519537084937,NA,"19-2178","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,117,"24.96","LARGE",22,"H8",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1042","19-2179","20210016.444",9.5264564,-25.933581,11.9271197183099,42.5387973239437,3.5665607731463,NA,"19-2179","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,112,"21.03","LARGE",22,"H9",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1043","19-2183","20210016.445",8.9290138,-25.1998794,13.0146903110048,43.7880674641148,3.36451090404273,NA,"19-2183","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,98,"13.19","LARGE",22,"I3",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1044","19-2184","20210016.446",9.455641,-24.65163,12.9350384308511,44.3842013297872,3.43131576817951,NA,"19-2184","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,85,"8.39","SMALL",22,"I4",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1045","19-2186","20210016.447",9.286083,-25.832241,11.6682480263158,41.6876788157895,3.57274534461128,NA,"19-2186","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,113,"21.13","LARGE",22,"I6",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1046","19-2189","20210016.449",8.7315286,-26.3754234,12.4044002666667,46.3007285333333,3.73260516735771,NA,"19-2189","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,113,"25.47","LARGE",22,"I9",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1047","19-2193","20210016.450",9.3738542,-25.2768978,12.9983391411043,45.7882251533742,3.52262121001131,NA,"19-2193","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,80,"7.17","SMALL",22,"J3",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1048","19-2193","20210016.450",9.3678698,-25.1948124,13.0221924455826,45.5004556978233,3.49407028716259,NA,"19-2193","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,80,"7.17","SMALL",22,"J3",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1049","19-2196","20210016.451",9.1354756,-25.639695,12.707496593674,44.1243726277372,3.47231040374256,NA,"19-2196","1","MDNR",2019-09-18,"MI","153",NA,"SEM",NA,NA,"RGB","PREY",NA,94,"12.36","LARGE",22,"J6",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM7"
"1050","19-2203","20210016.452",7.4548566,-27.038187,10.0804853658537,46.8620782926829,4.64879185792206,NA,"sn2","1","MDNR",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,147,"27.08","LARGE",23,"A3",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1051","19-2205","20210016.453",7.2124884,-26.257869,11.5446348717949,46.1966341025641,4.00156736142681,NA,"sn2","1","MDNR",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,158,"27.61","LARGE",23,"A5",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1052","19-2208","20210016.454",7.5825238,-26.7179526,11.041691572327,46.7462574842767,4.23361376996196,NA,"sn2","1","MDNR",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,153,"28.07","LARGE",23,"A8",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1053","19-2216","20210016.455",9.0227694,-25.3366884,12.3798116945107,43.4387793556086,3.50884007184613,NA,"sn2","1","MDNR",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,162,"27.44","LARGE",23,"B6",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1054","19-2217","20210016.456",8.2358208,-25.2637236,12.1976325242718,43.8150961165049,3.59209838706962,NA,"sn2","1","MDNR",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,160,"29.02","LARGE",23,"B7",2020-09-21 12:00:00,2020-09-23 12:00:00,NA,NA,"Prey","MM8"
"1055","19-2222","20210016.457",9.9812708,-24.2634978,11.4244024142313,45.8361373570521,4.01212559704256,NA,"19-2222","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"YEP","PREY",NA,219,"103.51",NA,23,"C2",2020-09-22 15:15:00,2020-09-24 15:15:00,NA,NA,"Prey","MM8"
"1056","19-2225","20210016.458",9.5837872,-24.2228712,11.1492966748768,41.8116799261084,3.75016300537811,NA,"19-2225","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"YEP","PREY",NA,196,"80.24",NA,23,"C5",2020-09-22 15:15:00,2020-09-24 15:15:00,NA,NA,"Prey","MM8"
"1057","19-2226","20210016.459",10.1498314,-24.0060942,13.0939386533666,52.3438899002494,3.99756645314596,NA,"19-2226","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"YEP","PREY",NA,191,"86.24",NA,23,"C6",2020-09-22 15:15:00,2020-09-24 15:15:00,NA,NA,"Prey","MM8"
"1058","19-2227","20210016.460",9.5079992,-25.232746,11.9420544959128,48.5147689373297,4.06251444874364,NA,"19-2227","1","MDNR",2019-09-19,"MI","162",NA,"SEM",NA,NA,"YEP","PREY",NA,197,"86.85",NA,23,"C7",2020-09-22 15:15:00,2020-09-24 15:15:00,NA,NA,"Prey","MM8"
"1059","19-2232","20210016.461",8.1851192,-26.3419227,10.4526371191136,44.5108649584488,4.2583382979073,NA,"sn3","1","USGS",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,145,"20.48","LARGE",23,"D2",2020-09-22 15:15:00,2020-09-24 15:15:00,NA,NA,"Prey","MM8"
"1060","19-2240","20210016.462",8.3245894,-26.136261,10.9310484419263,44.8072294617564,4.09907884863971,NA,"sn3","1","USGS",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,147,"22.61","LARGE",23,"D10",2020-09-22 15:15:00,2020-09-24 15:15:00,NA,NA,"Prey","MM8"
"1061","19-2242","20210016.463",8.4522566,-26.1626094,12.4156906291834,48.5059821954485,3.90682916030735,NA,"sn3","1","USGS",2019-08-08,"MI","162",NA,"SEM",NA,NA,"ALE","PREY",NA,157,"27.52","LARGE",23,"E2",2020-09-22 15:15:00,2020-09-24 15:15:00,NA,NA,"Prey","MM8"
"1062","19-2251","20210016.464",6.5492174,-27.6746022,11.9833600741656,49.9143552533993,4.16530546895668,NA,"19-2251","1","MDNR",2019-09-05,"HU","254","68","CH",54,"DEEP","DRE","PREY",NA,0,NA,NA,23,"F1",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey",NA
"1063","19-2253","20210016.465",6.3906308,-27.6401466,12.1997749680715,49.5787475095785,4.06390672281521,NA,"19-2253","1","MDNR",2019-09-05,"HU","254","68","CH",54,"DEEP","DRE","PREY",NA,0,NA,NA,23,"F3",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey",NA
"1064","19-2255","20210016.466",6.2420182,-27.757701,11.5498670816044,49.1348864453665,4.25415167968678,NA,"19-2255","1","MDNR",2019-09-05,"HU","254","68","CH",54,"DEEP","DRE","PREY",NA,0,NA,NA,23,"F5",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey",NA
"1065","19-2256","20210016.467",6.64796,-29.1501126,10.0684326822917,52.7133381510417,5.23550584429628,NA,"19-2256","1","MDNR",2019-09-05,"HU","254","68","CH",54,"DEEP","DRE","PREY",NA,0,NA,NA,23,"F6",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey",NA
"1066","19-2257","20210016.468",6.0664758,-27.088857,9.54004822335025,44.0967162436548,4.62227393523269,NA,"19-2257","1","MDNR",2019-09-05,"HU","254","68","CH",54,"DEEP","DRE","PREY",NA,0,NA,NA,23,"F7",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey",NA
"1067","19-2258","20210016.470",3.1002082,-27.6877764,11.3018978231293,48.8877699319728,4.32562483726621,NA,"19-2258","1","USGS",2019-10-10,"HU","250","143","CH",29,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"F8",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1068","19-2259","20210016.471",3.0732784,-28.107324,11.6525904282116,49.7254489924433,4.26733002406531,NA,"19-2259","1","USGS",2019-10-10,"HU","250","143","CH",29,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"F9",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1069","19-2260","20210016.472",2.4219762,-29.2403052,10.3836549422336,53.4645392811296,5.14891332373463,NA,"19-2260","1","USGS",2019-10-10,"HU","250","143","CH",29,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"F10",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1070","19-2261","20210016.473",6.9751072,-29.1399786,11.0857457675753,49.7141299856528,4.48450929941597,NA,"19-2261","1","USGS",2019-10-26,"HU","219","175","NH",64,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G1",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1071","19-2262","20210016.474",6.1233276,-30.1158828,9.76838422496571,52.09929218107,5.33346057866114,NA,"19-2262","1","USGS",2019-10-26,"HU","219","175","NH",64,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G2",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1072","19-2264","20210016.475",2.4907968,-30.4563852,8.89656344370861,49.3879969536424,5.55135668577378,NA,"19-2264","1","USGS",2019-10-15,"HU","250","146","CH",56,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G4",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1073","19-2266","20210016.476",2.4437887,-30.4495656,9.59495495978552,51.0178238605898,5.31715094801552,NA,"19-2266","1","USGS",2019-10-15,"HU","250","146","CH",56,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G6",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1074","19-2266","20210016.476",2.4797635,-30.2287464,9.88414946808511,50.6122738031915,5.1205492153486,NA,"19-2266","1","USGS",2019-10-15,"HU","250","146","CH",56,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G6",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1075","19-2267","20210016.477",1.6928369,-32.1444652,7.61229597315436,56.8527989261745,7.46854813930941,NA,"19-2267","1","USGS",2019-10-15,"HU","250","146","CH",56,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G7",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1076","19-2268","20210016.478",2.9541825,-30.0853003,9.942703085554,51.4389396914446,5.17353673833241,NA,"19-2268","1","USGS",2019-10-15,"HU","250","146","CH",56,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G8",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1077","19-2268","20210016.478",2.6049175,-30.6301063,9.47413199513382,52.9552729927007,5.58945906811305,NA,"19-2268","1","USGS",2019-10-15,"HU","250","146","CH",56,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G8",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1078","19-2269","20210016.479",3.6187839,-29.2983583,9.97476213017752,49.1085450887574,4.92327981839136,NA,"19-2269","1","USGS",2019-10-15,"HU","250","146","CH",56,"DEEP","DRE","PREY",NA,0,NA,NA,23,"G9",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH4"
"1079","19-2270","20210016.480",4.5498246,-27.2391934,11.3732850543478,48.3581108695652,4.25190352993735,NA,"19-2270","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"G10",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1080","19-2271","20210016.481",3.9919985,-27.5943262,10.5228079634465,49.1981018276762,4.67537771273388,NA,"19-2271","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H1",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1081","19-2272","20210016.482",4.0448872,-27.1877395,12.0796942204301,50.1518043010753,4.15174452150077,NA,"19-2272","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H2",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1082","19-2273","20210016.483",3.9301287,-27.8425156,10.3175055415617,49.9891702770781,4.84508295883226,NA,"19-2273","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H3",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1083","19-2274","20210016.484",4.3811795,-27.3632881,11.1127273224044,49.4137923497268,4.44659451421107,NA,"19-2274","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H4",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1084","19-2275","20210016.485",3.6497188,-27.6034063,11.012315130674,49.4010473177442,4.48598198757872,NA,"19-2275","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H5",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1085","19-2276","20210016.486",3.6237734,-27.4571158,11.0593634986226,49.5739763085399,4.48253430811947,NA,"19-2276","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H6",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1086","19-2277","20210016.487",4.1546562,-27.6659581,11.1169753521127,50.3725177464789,4.53113514701695,NA,"19-2277","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H7",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
"1087","19-2278","20210016.488",4.2604336,-26.5541503,10.3502437908497,45.3417898039216,4.3807460693831,NA,"19-2278","1","USGS",2019-10-25,"HU","219","174","NH",27,"SHALLOW","DRE","PREY",NA,0,NA,NA,23,"H8",2020-11-18 13:20:00,2020-11-20 13:20:00,NA,NA,"Prey","MH1"
